,Datetime,Tweet Id,Text,Username,DispName,Replies,Retweets,Likes
0,2022-03-29 23:59:58+00:00,1508957166123859968,@hieisrequiem would hope that's the case with MoonKnight coming out lol,skrongashell,JB 🕸☘️,0,0,0
1,2022-03-29 23:59:53+00:00,1508957147748470790,Moon knight tonight,jminsmic,alex⁷| jimin OST,0,0,0
2,2022-03-29 23:59:48+00:00,1508957124688330762,@doutorpremium #MoonKnight 75,ed_cordeiro_,| moon knight 🌙 |,0,0,0
3,2022-03-29 23:59:47+00:00,1508957123392454659,TODAY IS #MoonKnight DAY!,titanalr,Stranger Things 4 Vol. 1 May 27th,0,0,0
4,2022-03-29 23:59:42+00:00,1508957102252998661,Amanhã estréia #MoonKnight  🥺🙏🏻,susuvictor,$U$U,0,0,2
5,2022-03-29 23:59:41+00:00,1508957097278513162,"To stay up for Moon Knight, or not to stay up for Moon Knight",KarabastCosplay,Nathan (He/Him),0,0,0
6,2022-03-29 23:59:40+00:00,1508957093277143044,@doutorpremium #MoonKnight 74,ed_cordeiro_,| moon knight 🌙 |,0,0,0
7,2022-03-29 23:59:31+00:00,1508957056342056973,@doutorpremium #MoonKnight 73,ed_cordeiro_,| moon knight 🌙 |,0,0,0
8,2022-03-29 23:59:31+00:00,1508957055792685056,MOONIGHT TOMORROW!! #MoonKnight,multi_jaz,jazmine ♡ | KIE DAY!!!!!,0,0,1
9,2022-03-29 23:59:28+00:00,1508957043109019650,What does this mean for moonknight? I was expecting extreme violence,D0RAMILAJE,cen is in pain,0,1,5
10,2022-03-29 23:59:24+00:00,1508957025975382016,@doutorpremium #MoonKnight 72,ed_cordeiro_,| moon knight 🌙 |,0,0,0
11,2022-03-29 23:59:22+00:00,1508957016848490499,I’m mildly interested in where Disney+ places #MoonKnight on their timeline tomorrow. 🤔 https://t.co/sT8VmdzKOQ,geekritique_dak,"Dakota, Timeline Curator",2,0,18
12,2022-03-29 23:59:20+00:00,1508957007415582723,If moon Knight had came out on Netflix we wouldn’t be going through this! https://t.co/aN0I1Zklt1,RaidenSZNx3,sighs.,0,0,0
13,2022-03-29 23:59:19+00:00,1508957005817425921,lemme log on this app in peace just for today oh my god i just wanna be here for moon knight later https://t.co/Meclg3Tijv,vigilantesuit,r,0,0,3
14,2022-03-29 23:59:18+00:00,1508956998091657216,@doutorpremium #MoonKnight 71,ed_cordeiro_,| moon knight 🌙 |,0,0,0
15,2022-03-29 23:59:16+00:00,1508956991183634442,oscar isaac moonknight edit marc spector steven grant fancam https://t.co/D3nTegJS1P,RYGOSLING,📁,0,30,152
16,2022-03-29 23:59:14+00:00,1508956981297483776,#MOONKNIGHT EVE BITCHES!!!,GelCreed,GEL CREED,0,0,1
17,2022-03-29 23:59:08+00:00,1508956959520735238,@doutorpremium #MoonKnight 70,ed_cordeiro_,| moon knight 🌙 |,0,0,0
18,2022-03-29 23:58:58+00:00,1508956917212753920,i have come back to remind y'all that MOON KNIGHT TOMORROWWWWWW,oscarsknight,soph🌙 MOON KNIGHT SPOILERS,0,1,6
19,2022-03-29 23:58:57+00:00,1508956912917925896,@doutorpremium #MoonKnight 69,ed_cordeiro_,| moon knight 🌙 |,0,0,0
20,2022-03-29 23:58:57+00:00,1508956911881756674,MARVEL WEDNESDAYS ARE BACK!!! #MoonKnight https://t.co/nJpVW9UmAq,pinkwidow__,꘎♡━chloe━♡꘎,0,0,2
21,2022-03-29 23:58:53+00:00,1508956896971137034,falta mt pouco p moon knight vamos orar p q a marvel n tenha estragado a série e n seja uma bomba,parkerbishops,mari 🕸,0,0,4
22,2022-03-29 23:58:52+00:00,1508956892047069190,@elliemoomoo oh shit moon knight is a fish 😱😱😱,Kagazuka,CONSORT ETERNAL (everything reminds me of melina),1,0,1
23,2022-03-29 23:58:50+00:00,1508956882983174154,@doutorpremium #MoonKnight 68,ed_cordeiro_,| moon knight 🌙 |,0,0,0
24,2022-03-29 23:58:50+00:00,1508956882446213122,"#breaking Moon Knight release date &amp;#39;Moon Knight&amp;#39; release date, time, plot, cast, and trailer for Oscar ...,How to watch Moon Knight online: Release date, time and episode ... Marvel&amp;#39;s Egyptian-themed comic book avenger scores his first live-action TV event. Find out e",SpeechTrans,SpeechTrans,0,0,0
25,2022-03-29 23:58:48+00:00,1508956873306755075,"La misma ansiedad que solía tener  una vez por el clubsito, la tengo ahora por moon knight... 

Quiero ver el capítulo 1, dale miércoles llega!!!!",EGDB_Basquet,elgloriosodelbasquet 🏡,0,0,0
26,2022-03-29 23:58:45+00:00,1508956862141460484,Si Moonknight sort ce soir j’ai peur pour mon sommeil,cpasanouar,Naked Couscous,0,0,1
27,2022-03-29 23:58:43+00:00,1508956851383197701,@doutorpremium #MoonKnight 66,ed_cordeiro_,| moon knight 🌙 |,0,0,0
28,2022-03-29 23:58:41+00:00,1508956845444116481,@spideyshel Yea it’s moon knight Eve,speedforce_77,Michael ⚡️,0,0,2
29,2022-03-29 23:58:36+00:00,1508956824749416448,i completely almost forgot moon knight premieres tomorrow morning,sparkvsfly,victor,0,0,2
30,2022-03-29 23:58:35+00:00,1508956819804364800,@NebsGoodTakes THAT MOON KNIGHT AND DAREDEVIL DESIGN???,AvidStephStan,𝓒𝓮𝓻𝓽𝓲𝓯𝓲𝓮𝓭 𝓣𝓪𝓵𝓪𝓵🇵🇰,0,0,1
31,2022-03-29 23:58:35+00:00,1508956818533408771,@doutorpremium #MoonKnight 67,ed_cordeiro_,| moon knight 🌙 |,0,0,0
32,2022-03-29 23:58:28+00:00,1508956788741320705,@doutorpremium #MoonKnight 65,ed_cordeiro_,| moon knight 🌙 |,0,0,0
33,2022-03-29 23:58:26+00:00,1508956781879472131,🌙MOONKNIGHT Premieres at Midnight! @disneyplus Art by @mcnivenart #moonknight #oscarissac🌙 https://t.co/UfWsbuCr7m,SunspotsComics,@Sunspots Comics,0,0,1
34,2022-03-29 23:58:24+00:00,1508956772593287169,@PieterJKetelaar @PhantasticGeek @ApplePodcasts Technically Moon Knight can wield meow meow. Trying not to get excited for a Thor cameo. :),Snowgoggles,Snowgoggles,0,0,3
35,2022-03-29 23:58:23+00:00,1508956768721723396,MOON KNIGHT TOMORROW,nishitanidiaryy,daksha,0,0,0
36,2022-03-29 23:58:22+00:00,1508956765517455364,Yes..I am gonna stay up all night to watch moonknight https://t.co/dD8jRva9cO,Spacey_Isaac,Avy: Lu's Wife🪐Property of xyrill,0,0,5
37,2022-03-29 23:58:18+00:00,1508956750132785152,@doutorpremium #MoonKnight 64,ed_cordeiro_,| moon knight 🌙 |,0,0,0
38,2022-03-29 23:58:16+00:00,1508956740536397825,moon knight this arvo???,reyandbucky,𓅰,0,0,1
39,2022-03-29 23:58:14+00:00,1508956730994085892,"@jerslater Are we gonna see any reference to the Moon Knight memes?
(Thanks for your Exorcist revival, it was awesome)",viatovic,Marcos Viña,0,0,1
40,2022-03-29 23:58:12+00:00,1508956724195172352,Looking forward to Moon Knight. I’ve only read a dozen issues of the original Moon Knight so know basically nothing about the character. The best way to enjoy these adaptations.,urbane_turtle,tim 🎩🐢,1,0,1
41,2022-03-29 23:58:07+00:00,1508956702405795848,@doutorpremium #MoonKnight 63,ed_cordeiro_,| moon knight 🌙 |,0,0,0
42,2022-03-29 23:58:05+00:00,1508956692968472579,Moon knight is the day 😌,brixkaplan,Brix,0,0,0
43,2022-03-29 23:58:04+00:00,1508956690401558529,@FearedLeyendo Beware of Moon Knight avis tbh,Daboyui,Daboy🕷 KH SZN,2,0,6
44,2022-03-29 23:57:59+00:00,1508956668180283392,LIVE Marvel's Moon Knight - Everything You Need to Know https://t.co/KwXUkI9j52,SkywalkingPod,Skywalking through Neverland,0,0,2
45,2022-03-29 23:57:58+00:00,1508956666259070978,hoy tuve un dia de mierda pero se que todo va a estar bien porque mañana sale moon knight y voy a ser muy feliz,mrcatmurdock,nate | moon knight & heartstopper,0,0,1
46,2022-03-29 23:57:57+00:00,1508956658101235715,Changed my pfp to my recent Moon Knight drawing because the hype is REAL lmao,TekedaF,TekedaFox23🌈🦊,0,0,0
47,2022-03-29 23:57:51+00:00,1508956634194018305,LETSGO 7 HOURS TO MOONKNIGHT I AM SO READY,pascalsaac,hani,0,0,0
48,2022-03-29 23:57:44+00:00,1508956606075183107,"@NFJFilms The thing is with moon knight
Literally no reference to anything in the MCU at all. Those films had references and connections, this one has nothing.",RCImperius,Ricardo C - Imperius Comic News,0,0,0
49,2022-03-29 23:57:44+00:00,1508956605404098560,@doutorpremium #MoonKnight 62,ed_cordeiro_,| moon knight 🌙 |,0,0,0
50,2022-03-29 23:57:43+00:00,1508956602027720713,@benpacked moonknight episode 1.,thekayodeg,kay,1,0,0
51,2022-03-29 23:57:42+00:00,1508956595455098887,"@jerslater If we get more Moon Knight will it continue to be in a tv series, solo movie, team up movie or appearing in other MCU titles?",TheGWK21,Gabe,0,0,0
52,2022-03-29 23:57:40+00:00,1508956590690422790,"Ready for #MoonKnight 
#NewProfilePic https://t.co/oZM0pgg4MF",SuperheroThing,That Superhero Thing Podcast | #MoonKnight,0,1,6
53,2022-03-29 23:57:39+00:00,1508956584956813318,"@Info_HBOMaxBR @MoonKnight_BR A equipe do Tyflex era bem rapids com Wandavision, toda sexta 5 da manhã tava lá

Dps disso começou a sair quase 1 hora atrasado",diariopessoalps,Ninguém Ainda (Antiga Os Defensores Brasil),0,0,0
54,2022-03-29 23:57:36+00:00,1508956571845410817,Happy to announce the return of our MCU Live Aftershow w/ #MoonKnight weekly discussions. Join me @amxndareviews @TaitsTake as we breakdown Episode 1 of #MoonKnight Wednesday at 4:30pm CT! Come and join the fun y clicking HERE https://t.co/FHETgocV7Z https://t.co/siToR1VJ1Q,MovieFilesLive,Movie Files,0,5,11
55,2022-03-29 23:57:34+00:00,1508956565608538116,"Well, I won't be finishing this run of @AgentsofSHIELD before #MoonKnight premieres. 24 Episodes to go, which in 7 hrs just isn't doable. I'll still see it through, series was too good not to finish it properly.",ToddEvf,Todd Evf,0,0,1
56,2022-03-29 23:57:32+00:00,1508956554833190914,"Mañana se estrena Moonknight, le tengo muchísimas ganas 💜",Azami_28,ᴀᴢᴀᴍɪ 🔆,1,0,1
57,2022-03-29 23:57:30+00:00,1508956546734211074,@doutorpremium #MoonKnight 61,ed_cordeiro_,| moon knight 🌙 |,0,0,0
58,2022-03-29 23:57:27+00:00,1508956532255469579,"@peterjordan100 Não sei se tu pode falar, mas teve sangue nos eps que tu viu? (Moon Knight)
Na review do BSL ele disse que vai ter sangue na série e tal, será que não vão editar também?",Eduaarrrrrdo,Carlos Eduardo,2,0,6
59,2022-03-29 23:57:25+00:00,1508956526643404805,"olhem pelo lado bom, independente das críticas moon knight não tem como ser pior que hawkeye https://t.co/Zkk8tdm1Dt",tayIorsjoy,gaby,0,0,0
60,2022-03-29 23:57:17+00:00,1508956490475966468,@doutorpremium #MoonKnight 60,ed_cordeiro_,| moon knight 🌙 |,0,0,0
61,2022-03-29 23:57:12+00:00,1508956473480515587,WAAAAH THE LONG WAIT IS OVER MOONKNIGHT NA MAMAYA 😭,xtinenics_,tine,0,0,2
62,2022-03-29 23:57:11+00:00,1508956467520487425,Moon Knight Review: Oscar Isaac is having fun in the Marvel comedy series on Disney + https://t.co/zjYW7MaUlM,AouabdiaYakoub,Yakoub Aouabdia,0,1,0
63,2022-03-29 23:57:10+00:00,1508956462357352448,@doutorpremium #MoonKnight 59,ed_cordeiro_,| moon knight 🌙 |,0,0,0
64,2022-03-29 23:57:03+00:00,1508956433815318528,yawa unya na ang moon knight,kentisobel,cai,0,0,0
65,2022-03-29 23:57:03+00:00,1508956432347058177,@doutorpremium #MoonKnight 58,ed_cordeiro_,| moon knight 🌙 |,0,0,0
66,2022-03-29 23:57:02+00:00,1508956427733323776,omg moon knight tomorrow morning,ahsokas_tano,luke ❤️+⚡️,1,0,1
67,2022-03-29 23:57:00+00:00,1508956420535816195,i need each moon knight episode to be an hour long https://t.co/OqxE8obkqh,loverrycore,mari HARRYCHELLA TODAY 🌟,1,0,4
68,2022-03-29 23:56:56+00:00,1508956405679767557,@doutorpremium #MoonKnight 57,ed_cordeiro_,| moon knight 🌙 |,0,0,0
69,2022-03-29 23:56:50+00:00,1508956377607294982,@doutorpremium #MoonKnight 56,ed_cordeiro_,| moon knight 🌙 |,0,0,0
70,2022-03-29 23:56:49+00:00,1508956376835706883,Bila moonknight nk klua ni,RaidonKimura91,Botak,0,0,0
71,2022-03-29 23:56:43+00:00,1508956351850024963,@doutorpremium #MoonKnight 55,ed_cordeiro_,| moon knight 🌙 |,0,0,0
72,2022-03-29 23:56:41+00:00,1508956341758570497,@jerslater Besides moon Knight who is your favorite marvel comic hero?,gobiggs88,Gobiggs88,0,0,0
73,2022-03-29 23:56:40+00:00,1508956338285645825,thinking ab staying up for the release of moon knight and screwing up my sleep schedule more,peterssense,peter,0,0,1
74,2022-03-29 23:56:39+00:00,1508956334338854916,@RawbertBeef LETS ALL JUST BE EXCITED FOR MOON KNIGHT COMING OUT TONIGHT,SYRE____,Ethan 👑,0,0,1
75,2022-03-29 23:56:37+00:00,1508956324415082500,@doutorpremium #MoonKnight 54,ed_cordeiro_,| moon knight 🌙 |,0,0,0
76,2022-03-29 23:56:34+00:00,1508956311270133762,dormir que amanhã é dia de #MoonKnight,xlgass,Luis o espalha lixo 🇾🇪,0,0,0
77,2022-03-29 23:56:29+00:00,1508956292370554883,@doutorpremium #MoonKnight 53,ed_cordeiro_,| moon knight 🌙 |,0,0,0
78,2022-03-29 23:56:29+00:00,1508956289136615425,Quiero quedarme hasta las 4 para ver moon knight pero siento q si lo hago m duermo en medio del capítulo,elvndyne,mila,0,0,0
79,2022-03-29 23:56:27+00:00,1508956284141203459,you know who's unproblematic? MOON KNIGHT!,lgbtgarfield,cami,4,3,22
80,2022-03-29 23:56:23+00:00,1508956267934486530,"use sunday night
#MoonKnight #ムーンナイト https://t.co/eoxtf7shHd",FFFFigaguri,通りすがりの伊賀栗,0,0,0
81,2022-03-29 23:56:23+00:00,1508956265875226627,@doutorpremium #MoonKnight 52,ed_cordeiro_,| moon knight 🌙 |,0,0,0
82,2022-03-29 23:56:22+00:00,1508956263555772417,"O que mais me deixa curioso sobre #MoonKnight é que essa é a primeira série do MCU com um personagem inédito, as demais já eram com personagens conhecidos e lidavam com ganhos de Ultimato. Fico me perguntando como que eles vão lidar com ele 🤔",coulsondosertao,Matheus 🌙,1,0,17
83,2022-03-29 23:56:22+00:00,1508956260313571335,@portia_brn i’m exiting twitter until moonknight,azirastrange,maria,1,0,1
84,2022-03-29 23:56:21+00:00,1508956258367377416,MOON KNIGHT TOMORROW,thehumidharold,Humid Harold,0,0,1
85,2022-03-29 23:56:18+00:00,1508956244857532421,@FilmUpdates #MoonKnight is definitely gonna be Certified Fresh! https://t.co/YGIEgY42MG,supermangeek101,Josh ❤️ Moon Knight & Halo #BlackLivesMatter,0,0,29
86,2022-03-29 23:56:17+00:00,1508956240721891334,Soooo anybody doing any moon knight streams https://t.co/FwTeaKzwru,jverdantz,𝕁𝕠𝕣𝕕𝕩𝕟,0,0,0
87,2022-03-29 23:56:15+00:00,1508956231960084484,@doutorpremium #MoonKnight 51,ed_cordeiro_,| moon knight 🌙 |,0,0,0
88,2022-03-29 23:56:13+00:00,1508956224066310148,‘Moon Knight’ Writer Says 6 Episodes of the Series “Felt Right” for the Story https://t.co/in2YPhTWLJ,MultiverseMurph,Murphy's Multiverse,0,3,30
89,2022-03-29 23:56:11+00:00,1508956216646828032,今夜からディズニープラスで！『MoonKnight』 https://t.co/na2kMtrMmE,assi4646,アッシ,0,0,0
90,2022-03-29 23:56:11+00:00,1508956215480664067,‘Moon Knight’ Writer Says 6 Episodes of the Series “Felt Right” for the Story https://t.co/DFjRWBpGMl,_CharlesMurphy,Charles I Don't Know About Trailers Murphy,1,4,29
91,2022-03-29 23:56:06+00:00,1508956194592935939,i cannot fucking wait to watch moonknight,enbykitkat,✨ kit • they/it,0,0,4
92,2022-03-29 23:55:59+00:00,1508956163462909957,@doutorpremium #MoonKnight 50,ed_cordeiro_,| moon knight 🌙 |,0,0,0
93,2022-03-29 23:55:51+00:00,1508956130940096514,Gonna spontaneously combust when moon knight drops,r66dus,sadie,0,0,1
94,2022-03-29 23:55:50+00:00,1508956129061228546,@lmagensfoda @moonknight,wolsded,...,0,0,0
95,2022-03-29 23:55:49+00:00,1508956125072347141,@doutorpremium #MoonKnight 49,ed_cordeiro_,| moon knight 🌙 |,0,0,0
96,2022-03-29 23:55:47+00:00,1508956116566384640,MOON KNIGHT DAY!!,liketobelouis,mariana ◟̽◞̽ misses Louis,0,0,0
97,2022-03-29 23:55:46+00:00,1508956110719311874,@Bxbyboi74 It was suppose to say moon knight,xxTeezy_,LeTeezy,0,0,1
98,2022-03-29 23:55:41+00:00,1508956090142183427,@doutorpremium #MoonKnight 48,ed_cordeiro_,| moon knight 🌙 |,0,0,0
99,2022-03-29 23:55:40+00:00,1508956086669295619,moon knight tomorrow i keep forgetting marvel exists oops,ZekeGenbu,⚡️ZEKE!⚡️,0,0,0
100,2022-03-29 23:55:39+00:00,1508956079970914305,@FortniteGame MoonKnight skin tonight PLEASE EPIC,FN_Leaks101,Sythin,0,0,0
101,2022-03-29 23:55:34+00:00,1508956060177952771,It's #MoonKnight day 😊😊,PrivateCage,george r. binks,0,0,0
102,2022-03-29 23:55:34+00:00,1508956058861334529,"What''s the Total Episode Count and Release Schedule for ''Moon Knight''? - Distractify #MoonKnight 

https://t.co/RXoRX2tgip",koredake_news,KoredakeNews,0,0,0
103,2022-03-29 23:55:32+00:00,1508956054067228672,@doutorpremium #MoonKnight 47,ed_cordeiro_,| moon knight 🌙 |,0,0,0
104,2022-03-29 23:55:32+00:00,1508956051948941314,"Hoy hay que ir a dormir temprano, porque mañana se madruga. 😅
#MoonKnight",danilu82,Daniela H H 🌛🌝🌜🇨🇷,0,0,1
105,2022-03-29 23:55:29+00:00,1508956038934196227,"Embrace the Chaos! #MoonKnight Today March 30th 2022-
#DisneyPlus #DisneyPlusHotstarID https://t.co/BF94AwrLVs",AloysiusBK,Aloysius YK Betrand,0,1,3
106,2022-03-29 23:55:25+00:00,1508956021032726533,"@MoonKnight_BR Eu acordo às 5 da manhã pra escola, será que já sai no pirata essa hora?",diariopessoalps,Ninguém Ainda (Antiga Os Defensores Brasil),1,0,0
107,2022-03-29 23:55:25+00:00,1508956021032722437,@doutorpremium #MoonKnight 46,ed_cordeiro_,| moon knight 🌙 |,0,0,0
108,2022-03-29 23:55:17+00:00,1508955991009804289,@doutorpremium #MoonKnight 45,ed_cordeiro_,| moon knight 🌙 |,0,0,0
109,2022-03-29 23:55:12+00:00,1508955969895960579,"What''s the Total Episode Count and Release Schedule for ''Moon Knight''? - Distractify #MoonKnight 

https://t.co/G7pHS59KF4",MasaruTogo,Masaru - Breaking News,0,0,0
110,2022-03-29 23:55:11+00:00,1508955963826614272,"Finally, we are one sleep away from #MoonKnight on #DisneyPlus https://t.co/N6Lo3PKSv3 https://t.co/z1OTxt2RdX",CurtisKay6,Curt,0,0,0
111,2022-03-29 23:55:11+00:00,1508955962396266496,@doutorpremium #MoonKnight 44,ed_cordeiro_,| moon knight 🌙 |,0,0,0
112,2022-03-29 23:55:08+00:00,1508955951805911042,今日から #MoonKnight だー。もうそんな時期か。わくてかわくてか。,candiicat,鞠猫(Mari),0,0,0
113,2022-03-29 23:55:08+00:00,1508955951789129728,ITS MOONKNIGHT DAY,follklores,brooke,0,0,4
114,2022-03-29 23:55:04+00:00,1508955935078760448,@doutorpremium #MoonKnight 43,ed_cordeiro_,| moon knight 🌙 |,0,0,0
115,2022-03-29 23:54:55+00:00,1508955895442595841,Jeff lemire moon Knight really did capture thr feel and moon Knight of the moench run,ExtraLesbian,Kit,0,0,0
116,2022-03-29 23:54:51+00:00,1508955878317334533,@doutorpremium #MoonKnight 42,ed_cordeiro_,| moon knight 🌙 |,0,0,0
117,2022-03-29 23:54:43+00:00,1508955846172200960,@doutorpremium #MoonKnight 41,ed_cordeiro_,| moon knight 🌙 |,0,0,0
118,2022-03-29 23:54:35+00:00,1508955812785500169,@doutorpremium #MoonKnight 40,ed_cordeiro_,| moon knight 🌙 |,0,0,0
119,2022-03-29 23:54:32+00:00,1508955801691779072,forgot moon knight is coming out today LMFAOOOO whoops,georgiasakeena,georgia ⛓❤️‍🔥,0,0,0
120,2022-03-29 23:54:29+00:00,1508955787946651657,@moonknight @RAINBOWFlSH https://t.co/e6w8zvDQh2,yournombrehere,MemeBoi,0,0,1
121,2022-03-29 23:54:28+00:00,1508955784360701952,@doutorpremium #MoonKnight 39,ed_cordeiro_,| moon knight 🌙 |,0,0,0
122,2022-03-29 23:54:28+00:00,1508955782158721030,Nem acredito que daqui a algumas horas estarei vendo moon knight,thezeqiel,ezequiel,1,0,1
123,2022-03-29 23:54:27+00:00,1508955781084893191,@jerslater How much blood are you going to show in #MoonKnight as it is confined to a TV-14-L-V show and will the blood still be him the final cuts when released? Because apparently @Disney has censored out violence from #TheFalconAndTheWinterSoldier. U can’t let ‘em do that to #MoonKnight. https://t.co/vyHa5bMEKs,AbandonedLizard,Lonely Abandoned Beagle,0,0,1
124,2022-03-29 23:54:27+00:00,1508955777922306051,"'Moon Knight' starts well enough, but interest wanes with each new phase - CNN https://t.co/BrzMdsbIoX",kunimakela209,Michele,0,0,1
125,2022-03-29 23:54:20+00:00,1508955750223257601,@doutorpremium #MoonKnight 38,ed_cordeiro_,| moon knight 🌙 |,0,0,0
126,2022-03-29 23:54:16+00:00,1508955734708424706,"All those decisions are way, waaaay above my pay grade. 

But I'm pretty damn confident this won't be the last time you see Moon Knight in the MCU. He's too much fun. https://t.co/krIgXRDkH2",jerslater,Jeremy Slater,2,17,123
127,2022-03-29 23:54:16+00:00,1508955733827670030,"#MoonKnight comes out tomorrow and god I’m so excited; if y’all want to start reading MK comics, these are my favorites!! 
Warren Ellis run, (2014-2015)
Lemire &amp; Smallwood run, (2016) https://t.co/PhU17y3tNI",CristianDelTacO,"Komorebi (Laters, gators) 🌙",0,0,8
128,2022-03-29 23:54:13+00:00,1508955719327965185,@doutorpremium #MoonKnight 37,ed_cordeiro_,| moon knight 🌙 |,0,0,0
129,2022-03-29 23:54:07+00:00,1508955697295228929,Happy #MoonKnight Day! https://t.co/VFGqSvX03H,hilarion,Larry of Earth-616,1,0,6
130,2022-03-29 23:54:06+00:00,1508955690878091271,@doutorpremium #MoonKnight 36,ed_cordeiro_,| moon knight 🌙 |,0,0,0
131,2022-03-29 23:54:02+00:00,1508955675329765377,moon knight premiere tonight giggling and twirling my hair,carbonchrrysoda,bcs s6 spoilers | the beats of cable television,0,0,1
132,2022-03-29 23:54:01+00:00,1508955668681998341,@CosmicWonderYT Do you think moon knight will get censored like falcon and the winter soldier?,Ghost0nee,Rival 💀,1,0,1
133,2022-03-29 23:54:01+00:00,1508955668392595456,moon knight tomorrow yasssss,kanemoteu,ًpatroclus,0,0,0
134,2022-03-29 23:53:57+00:00,1508955654609854470,@doutorpremium #MoonKnight 35,ed_cordeiro_,| moon knight 🌙 |,0,0,0
135,2022-03-29 23:53:53+00:00,1508955637971144704,not y’all hating on Moon Knight like y’all did Eternals https://t.co/uzYMajyfjI,Gilistiredbitch,GIL🏳️‍🌈🇵🇷,0,0,0
136,2022-03-29 23:53:51+00:00,1508955628034744320,no thoughts only moon knight in the morning,MLMWHITMAN,eddie 🦖,0,0,1
137,2022-03-29 23:53:47+00:00,1508955613098823685,@doutorpremium #MoonKnight 34,ed_cordeiro_,| moon knight 🌙 |,0,0,0
138,2022-03-29 23:53:47+00:00,1508955610955485186,How many hours till Moon Knight ?? I will stay awake idc,WangDalky,Alexndr,0,0,0
139,2022-03-29 23:53:43+00:00,1508955593691774990,"Nuevo póster #MoonKnight

Algo extraño, ¿no?

La serie se estrena mañana en #DisneyPlus https://t.co/6RrpeCb7zJ",YourEntertain12,Your Entertainment,1,0,1
140,2022-03-29 23:53:41+00:00,1508955584648859652,@doutorpremium #MoonKnight 33,ed_cordeiro_,| moon knight 🌙 |,0,0,0
141,2022-03-29 23:53:32+00:00,1508955549278388228,@doutorpremium #MoonKnight 32,ed_cordeiro_,| moon knight 🌙 |,0,0,0
142,2022-03-29 23:53:32+00:00,1508955546992271361,@jerslater What specifically made you interested in writing a show for Moonknight? What about his character/past stories enticed you to explore him in the MCU?,Sorazure15,Spector The Critic,0,0,0
143,2022-03-29 23:53:28+00:00,1508955531217674242,@UpToTASK So you mean to tell me the random jokers bitching about Moon Knight not acknowledging his Jewish faith didn't know what the F they were talking about? https://t.co/DZ8NfwYmX0,willgeeksout,Hot and Thirsty Benjamin Franklin,0,0,3
144,2022-03-29 23:53:25+00:00,1508955518911774720,@kangensamapapa moonknight bang,hihazaki,jakii,1,0,0
145,2022-03-29 23:53:24+00:00,1508955515484835842,Moon Knight reviews... Laughing nervously. Tiddies shaking.,murdockcheeks,Salem || Moon Knight Spoilers,0,0,1
146,2022-03-29 23:53:23+00:00,1508955510191628292,@doutorpremium #MoonKnight 31,ed_cordeiro_,| moon knight 🌙 |,0,0,0
147,2022-03-29 23:53:18+00:00,1508955490964934662,@NoodlesforNerds Moon Knight was low key favorites for years. I look up at the moon and remember my skeleton boy Khonsu.,WitchProm,thrilliam damnstab,0,0,3
148,2022-03-29 23:53:16+00:00,1508955482052042760,"ارتفع تقييم مسلسل #MoonKnight الى 87% على موقع @RottenTomatoes بعد تقييم 62 ناقد!

📰Rotten Tomatoes https://t.co/y5qwwS2Jxn",MCU_Direct_AR,MCU - IN Direct AR ✪,2,0,48
149,2022-03-29 23:53:14+00:00,1508955473147539459,#MoonKnight is only 6 episodes??? This first episode better have a lot of plot and background info,JuJu_Da_Gamer,JuJu Da Gamer,0,0,0
150,2022-03-29 23:52:58+00:00,1508955404822355968,"“#MoonKnight‘s willingness to cut its lifeline to the interconnected universe, with no references to the wider MCU &amp; relying on new characters &amp; mythology – this is the first project since Phase 1 that feels like it stands on its own”

Read our review… https://t.co/s6yLPDnIMk",DiscussingFilm,DiscussingFilm,21,101,1235
151,2022-03-29 23:52:57+00:00,1508955400250748930,@doutorpremium #MoonKnight 30,ed_cordeiro_,| moon knight 🌙 |,0,0,0
152,2022-03-29 23:52:56+00:00,1508955395653525506,@bellismerkelis Moon knight fans?,advitreides,Advit (moved to @rebelmooned),0,0,1
153,2022-03-29 23:52:48+00:00,1508955365098291200,🥺 #MoonKnight,danitarigan,Dani,0,0,0
154,2022-03-29 23:52:45+00:00,1508955351248523273,@doutorpremium #MoonKnight 28,ed_cordeiro_,| moon knight 🌙 |,0,0,0
155,2022-03-29 23:52:39+00:00,1508955325122367492,"@viragolence morning ceciii, so excited to see moon knight today!! have a wonderful day yaaa",mcavoyours,skye.,1,0,1
156,2022-03-29 23:52:38+00:00,1508955323544993793,SHOULD I HOST A MOONKNIGHT WATCHPARTY SPACE TONIGHT WHEN IT DROPS??? WHO WOULD JOIN,BLACKHlLL,sar,2,0,0
157,2022-03-29 23:52:35+00:00,1508955310295240704,@doutorpremium #MoonKnight 29,ed_cordeiro_,| moon knight 🌙 |,0,0,0
158,2022-03-29 23:52:33+00:00,1508955302498078725,"#MoonKnight has been my most anticipated marvel show since it was announced, looking forward to it. https://t.co/LK1MmTRBAX",cpallen_,Cody I stand with Ukraine 🇺🇦🙏,0,0,0
159,2022-03-29 23:52:28+00:00,1508955280960331777,@doutorpremium #MoonKnight 27,ed_cordeiro_,| moon knight 🌙 |,0,0,0
160,2022-03-29 23:52:25+00:00,1508955268964564993,"J'voulais dormir tôt pour voir #MoonKnight a 9h sur @DisneyPlusFR mais noooon, je veux me faire un dernier ep de #Outlander avant !",serivore1,Emilie Weasley,0,0,1
